Date,INTC,SMTC,AWSL,MU,AMAT,ASML,NVDA,TXN,QCOM,AMD
17-02-2012,-0.464540372,-0.159611542,-0.314636544,-0.853377385,-0.607018595,-0.460016504,-0.448565083,-0.558868825,-0.090713829,-0.552280559
21-02-2012,-0.462568282,-0.1590128,-0.31452334,-0.853039642,-0.606984169,-0.459395921,-0.448673131,-0.55842289,-0.087810622,-0.551703301
22-02-2012,-0.46063456,-0.158664589,-0.314426936,-0.852746634,-0.606952335,-0.458777116,-0.448787188,-0.558002547,-0.084941331,-0.551138619
23-02-2012,-0.458738201,-0.158556517,-0.314353197,-0.852497243,-0.606921202,-0.45816041,-0.448907055,-0.557608116,-0.082110431,-0.550587144
24-02-2012,-0.456882184,-0.158683797,-0.314301868,-0.85229018,-0.606887183,-0.457547044,-0.449032374,-0.55724414,-0.079328469,-0.550051986
27-02-2012,-0.455071418,-0.159030564,-0.314270997,-0.852126304,-0.606847226,-0.456937156,-0.449162748,-0.556910729,-0.076593636,-0.54953657
28-02-2012,-0.453310189,-0.159584631,-0.314261383,-0.85201394,-0.606798497,-0.456330036,-0.44929766,-0.55660942,-0.073908352,-0.549042419
29-02-2012,-0.451606478,-0.16033343,-0.314281908,-0.851958374,-0.606739938,-0.455727446,-0.449436589,-0.556344419,-0.07127001,-0.548572683
01-03-2012,-0.449960321,-0.161260533,-0.314315243,-0.851959176,-0.606669565,-0.455128158,-0.44957916,-0.556116186,-0.068681538,-0.548128781
02-03-2012,-0.448374881,-0.162354005,-0.314364657,-0.852019235,-0.606587335,-0.454532822,-0.449725335,-0.555924662,-0.066153222,-0.547715158
05-03-2012,-0.446854083,-0.163579952,-0.31443189,-0.852140218,-0.606493172,-0.45394202,-0.449874941,-0.555766715,-0.063680257,-0.547333201
06-03-2012,-0.445393039,-0.164919866,-0.314527331,-0.852315424,-0.606385877,-0.453355434,-0.450027108,-0.555637719,-0.06125827,-0.546979881
07-03-2012,-0.443995587,-0.166365589,-0.314658987,-0.852544483,-0.606267801,-0.452774484,-0.450181268,-0.555538279,-0.058892003,-0.54665549
08-03-2012,-0.442665913,-0.167911305,-0.314817218,-0.85282905,-0.606141013,-0.452200954,-0.450337294,-0.555470771,-0.056587414,-0.546363436
09-03-2012,-0.441405839,-0.169532029,-0.315013516,-0.853172123,-0.606008608,-0.451636367,-0.450495048,-0.555436757,-0.054352751,-0.546107947
12-03-2012,-0.440222775,-0.171222952,-0.315254457,-0.853578718,-0.605875533,-0.45108231,-0.450654222,-0.555437514,-0.052202636,-0.54589188
13-03-2012,-0.439116238,-0.172970945,-0.315539043,-0.854046258,-0.605744838,-0.450540413,-0.450814202,-0.555468891,-0.050138193,-0.545715732
14-03-2012,-0.438094036,-0.174771974,-0.315872219,-0.854578835,-0.60562101,-0.450012459,-0.450974746,-0.555533897,-0.048170428,-0.545582586
15-03-2012,-0.437155042,-0.17661131,-0.316235351,-0.855177386,-0.605508343,-0.449498856,-0.45113516,-0.555631135,-0.046308571,-0.545492644
16-03-2012,-0.436303597,-0.178495089,-0.316652833,-0.855846692,-0.605412719,-0.449001767,-0.451295661,-0.555764991,-0.044559174,-0.545451319
19-03-2012,-0.435538803,-0.180415799,-0.317123761,-0.856585632,-0.605338002,-0.448521692,-0.45145603,-0.555937342,-0.042927758,-0.545458385
20-03-2012,-0.434853503,-0.182359805,-0.317621135,-0.857388438,-0.605287297,-0.448059461,-0.451616033,-0.55615151,-0.041422446,-0.545512849
21-03-2012,-0.434248086,-0.184314054,-0.318138887,-0.858252607,-0.605263964,-0.44761571,-0.45177535,-0.556404142,-0.040041526,-0.545613056
22-03-2012,-0.433722621,-0.186278478,-0.318712499,-0.859182174,-0.605272919,-0.447191549,-0.451933922,-0.556697708,-0.038789254,-0.54575916
23-03-2012,-0.433278507,-0.188248111,-0.319337857,-0.860176037,-0.605318037,-0.446787167,-0.452091551,-0.557031613,-0.037669494,-0.545950511
26-03-2012,-0.432913778,-0.190215223,-0.320011412,-0.86122738,-0.605402173,-0.44640259,-0.452248239,-0.557399946,-0.036685762,-0.546186922
27-03-2012,-0.432631893,-0.192185717,-0.32073891,-0.862336018,-0.605531912,-0.446040192,-0.45240413,-0.557806959,-0.035857986,-0.54646898
28-03-2012,-0.43242854,-0.194155235,-0.321502485,-0.863505228,-0.605708825,-0.445699614,-0.452559136,-0.558251044,-0.035189661,-0.546795538
29-03-2012,-0.432297938,-0.196118501,-0.322309705,-0.864733587,-0.605934478,-0.445381045,-0.452713611,-0.558728201,-0.03468033,-0.547164607
30-03-2012,-0.432241712,-0.198078173,-0.32316212,-0.86601782,-0.606211208,-0.445085388,-0.452867843,-0.559236588,-0.034334748,-0.547576344
02-04-2012,-0.432255019,-0.200038729,-0.324050236,-0.867354083,-0.606541272,-0.444812798,-0.453022029,-0.559776727,-0.034156038,-0.548028865
03-04-2012,-0.432337508,-0.202002056,-0.324979846,-0.868738425,-0.606926595,-0.444564016,-0.453176098,-0.560344798,-0.034147383,-0.548522236
04-04-2012,-0.432485204,-0.20395938,-0.325940571,-0.870165585,-0.607365387,-0.444337683,-0.453329563,-0.560934286,-0.034303638,-0.549052702
05-04-2012,-0.432695517,-0.205897846,-0.326930738,-0.871631883,-0.607857268,-0.444131414,-0.453481842,-0.561540901,-0.034624902,-0.549617079
09-04-2012,-0.432965648,-0.207803212,-0.327957303,-0.873131041,-0.608401836,-0.443944691,-0.453632897,-0.562164433,-0.035109829,-0.550213869
10-04-2012,-0.433289723,-0.209672241,-0.329016153,-0.874656984,-0.608997335,-0.443777877,-0.453782465,-0.562803206,-0.035756077,-0.550840458
11-04-2012,-0.433659846,-0.211500189,-0.330097968,-0.876201915,-0.609641148,-0.443628926,-0.453930081,-0.563452056,-0.036559267,-0.551492825
12-04-2012,-0.434080123,-0.213299431,-0.331189077,-0.877764037,-0.610332982,-0.443497296,-0.454076464,-0.564111639,-0.037518633,-0.552170235
13-04-2012,-0.434553873,-0.215079426,-0.332304987,-0.879337531,-0.611071023,-0.443383559,-0.454222078,-0.56478532,-0.038650093,-0.552874264
16-04-2012,-0.435074898,-0.216834105,-0.333426004,-0.880918763,-0.611850619,-0.443285716,-0.454366316,-0.565471552,-0.039942495,-0.553601734
17-04-2012,-0.43564415,-0.218561928,-0.334550044,-0.882506548,-0.612668745,-0.443203363,-0.454508844,-0.56616869,-0.041395912,-0.554350247
18-04-2012,-0.436262456,-0.220288674,-0.335675165,-0.884098551,-0.613523165,-0.443135827,-0.4546497,-0.56688096,-0.043012617,-0.555120155
19-04-2012,-0.436924025,-0.222016768,-0.336803213,-0.885689357,-0.614408902,-0.443082003,-0.454788564,-0.567607424,-0.04478649,-0.555909998
20-04-2012,-0.437625192,-0.223752822,-0.337932455,-0.887275262,-0.615321231,-0.443041762,-0.454925069,-0.568348076,-0.046682875,-0.55671825
23-04-2012,-0.438364604,-0.225499187,-0.339080248,-0.888849752,-0.616254917,-0.443013615,-0.455058837,-0.569104084,-0.048696629,-0.55754206
24-04-2012,-0.439136022,-0.227246076,-0.340232437,-0.890403177,-0.617202289,-0.44299524,-0.455189493,-0.569871114,-0.050812989,-0.558376667
25-04-2012,-0.439937414,-0.228985309,-0.341385085,-0.89192984,-0.618157433,-0.442985432,-0.455316356,-0.570645934,-0.053028803,-0.55921976
26-04-2012,-0.440770374,-0.230724894,-0.342544517,-0.893424232,-0.619115537,-0.442984613,-0.45543936,-0.57142875,-0.055343892,-0.560070516
27-04-2012,-0.441634392,-0.232473862,-0.343709745,-0.894882039,-0.620071806,-0.442993507,-0.455558187,-0.572218701,-0.057752043,-0.560927497
30-04-2012,-0.442531416,-0.234247101,-0.344876081,-0.896302474,-0.621022288,-0.443010066,-0.455672748,-0.573019069,-0.060252447,-0.561789476
01-05-2012,-0.44346104,-0.236053796,-0.346041015,-0.897686152,-0.621961081,-0.443033753,-0.455783042,-0.573828869,-0.062836751,-0.562656488
02-05-2012,-0.444428693,-0.237906981,-0.347202759,-0.899032332,-0.62288245,-0.443063658,-0.45588935,-0.574649828,-0.065497974,-0.56353079
03-05-2012,-0.445436324,-0.239814716,-0.348356559,-0.900340926,-0.623781024,-0.443098066,-0.455991249,-0.575484865,-0.068235379,-0.564412747
04-05-2012,-0.446475198,-0.241765795,-0.34949402,-0.901604264,-0.624649521,-0.443134743,-0.456088329,-0.576329074,-0.071036722,-0.565299922
07-05-2012,-0.44753804,-0.243760102,-0.350627237,-0.902822646,-0.625482323,-0.443171298,-0.456180126,-0.577180008,-0.07388549,-0.566190068
08-05-2012,-0.448620438,-0.245798535,-0.351737522,-0.903992302,-0.626273974,-0.443206717,-0.456266801,-0.578034174,-0.076772301,-0.567081646
09-05-2012,-0.449713904,-0.24788011,-0.352826177,-0.905107069,-0.627020968,-0.443239403,-0.456348245,-0.578892587,-0.079697657,-0.567973019
10-05-2012,-0.450811009,-0.250002408,-0.353891531,-0.906163846,-0.62771844,-0.443266632,-0.456424394,-0.579753648,-0.082644418,-0.568862725
11-05-2012,-0.451910216,-0.252162206,-0.35491737,-0.907159751,-0.628362911,-0.443286158,-0.456495052,-0.580615994,-0.085603966,-0.569749889
14-05-2012,-0.453016877,-0.25436644,-0.3559023,-0.908095352,-0.62895225,-0.443297535,-0.45656102,-0.581479809,-0.088569499,-0.570635357
15-05-2012,-0.454123942,-0.256616986,-0.356859756,-0.908971018,-0.629485513,-0.443299127,-0.456622383,-0.58234557,-0.091537446,-0.571520454
16-05-2012,-0.455226118,-0.258906418,-0.357784292,-0.909781965,-0.629960557,-0.443289181,-0.456679034,-0.58320922,-0.094498955,-0.572404748
17-05-2012,-0.456316554,-0.261243305,-0.358675574,-0.910530881,-0.630376925,-0.443264425,-0.456730774,-0.584071693,-0.097432359,-0.573287402
18-05-2012,-0.457386657,-0.26362058,-0.359532631,-0.911214644,-0.630733465,-0.443221222,-0.456777489,-0.584927401,-0.100314753,-0.574165259
21-05-2012,-0.458433846,-0.266029296,-0.360346574,-0.911828722,-0.631030453,-0.443157444,-0.45681864,-0.585771663,-0.103130422,-0.575038729
22-05-2012,-0.459453502,-0.268465863,-0.361112462,-0.912373666,-0.631270339,-0.443072915,-0.456854368,-0.586604541,-0.105874538,-0.57591144
23-05-2012,-0.460442931,-0.270915243,-0.361837589,-0.912855146,-0.631454778,-0.442966081,-0.456884609,-0.587423065,-0.108544473,-0.576783477
24-05-2012,-0.461392001,-0.273375329,-0.362523644,-0.913273484,-0.631585857,-0.442834099,-0.456909738,-0.588223175,-0.111130509,-0.577654922
25-05-2012,-0.462302974,-0.275823205,-0.363167252,-0.913628762,-0.631663254,-0.442674636,-0.456929448,-0.589001156,-0.113629155,-0.578526112
29-05-2012,-0.463176623,-0.278258409,-0.363766498,-0.913924355,-0.631691133,-0.442485827,-0.456944118,-0.589756256,-0.11603839,-0.579400473
30-05-2012,-0.464010168,-0.280667773,-0.364323982,-0.914163693,-0.631672626,-0.442266587,-0.456954126,-0.5904862,-0.118354486,-0.580281007
31-05-2012,-0.464800728,-0.283033984,-0.364837307,-0.914344559,-0.631609061,-0.44201406,-0.456959336,-0.591185142,-0.120563232,-0.581165312
01-06-2012,-0.465545237,-0.285357419,-0.365313677,-0.914468478,-0.631504093,-0.441726936,-0.456959839,-0.591850431,-0.122656241,-0.582052614
04-06-2012,-0.466233549,-0.287610445,-0.365750851,-0.914533588,-0.631359241,-0.441401484,-0.456955308,-0.592472726,-0.124608203,-0.582940901
05-06-2012,-0.466861813,-0.289778591,-0.366148884,-0.914538129,-0.631178317,-0.441035592,-0.456945595,-0.593049287,-0.126414695,-0.583829484
06-06-2012,-0.467435947,-0.291858718,-0.366507936,-0.914486592,-0.630967526,-0.440630123,-0.456931311,-0.593582962,-0.128080227,-0.584722225
07-06-2012,-0.467963569,-0.293853591,-0.366833369,-0.914382753,-0.630733751,-0.440186162,-0.456913141,-0.594080264,-0.129613046,-0.585623122
08-06-2012,-0.468445306,-0.295756167,-0.367119613,-0.914227554,-0.630481282,-0.43970361,-0.456890688,-0.59454184,-0.131012604,-0.586531316
11-06-2012,-0.468886105,-0.297565844,-0.367362649,-0.914022085,-0.630215183,-0.439182582,-0.456864357,-0.594969736,-0.132282855,-0.587449228
12-06-2012,-0.469282027,-0.299262865,-0.367577514,-0.913767363,-0.629938284,-0.438621931,-0.456834428,-0.595359777,-0.133416827,-0.588375934
13-06-2012,-0.469641396,-0.300844429,-0.367761223,-0.91346831,-0.629655626,-0.438022807,-0.456801383,-0.595715837,-0.134422664,-0.589313898
14-06-2012,-0.469966853,-0.302294019,-0.367916987,-0.913127737,-0.629369882,-0.437385978,-0.456765015,-0.59603645,-0.135292458,-0.590263379
15-06-2012,-0.470257538,-0.303588849,-0.368039408,-0.912744201,-0.629082999,-0.436710259,-0.456725108,-0.596317752,-0.136003203,-0.591223936
18-06-2012,-0.470519887,-0.30472051,-0.368133447,-0.912320078,-0.628798738,-0.435997228,-0.456682113,-0.596561334,-0.13655001,-0.592198845
19-06-2012,-0.470755591,-0.305687959,-0.368199764,-0.911856689,-0.628517758,-0.435247232,-0.456636006,-0.596766472,-0.136931465,-0.59318885
20-06-2012,-0.470963986,-0.306475901,-0.36824118,-0.911356325,-0.628242114,-0.434460994,-0.456587701,-0.596934333,-0.137148537,-0.594189033
21-06-2012,-0.471146855,-0.307083553,-0.368263418,-0.910822572,-0.627975328,-0.433639224,-0.456537504,-0.597067137,-0.137204003,-0.595202649
22-06-2012,-0.471295027,-0.307490446,-0.368269191,-0.910254519,-0.627715739,-0.432783398,-0.456485031,-0.597161321,-0.137087641,-0.596226851
25-06-2012,-0.471413205,-0.307707068,-0.368253304,-0.909655227,-0.627464461,-0.431894551,-0.456430564,-0.597222284,-0.136814343,-0.597262068
26-06-2012,-0.471492028,-0.307720375,-0.368218645,-0.90902424,-0.627219571,-0.43097331,-0.456373711,-0.597244857,-0.136367805,-0.598305417
27-06-2012,-0.471531282,-0.30751903,-0.368167377,-0.908363399,-0.626979728,-0.430020455,-0.456314631,-0.597229722,-0.135752742,-0.599357162
28-06-2012,-0.471532701,-0.307114129,-0.368107472,-0.907675327,-0.626744324,-0.429039427,-0.456253594,-0.597177124,-0.134979259,-0.600418077
29-06-2012,-0.471495108,-0.306502331,-0.368039556,-0.906966518,-0.626510607,-0.428032298,-0.45619068,-0.597087109,-0.134048215,-0.601486961
02-07-2012,-0.471425792,-0.305695826,-0.367965703,-0.906244103,-0.626278206,-0.427004965,-0.456126431,-0.596970149,-0.132970924,-0.602566002
03-07-2012,-0.471324755,-0.304700834,-0.367889402,-0.905515549,-0.626044393,-0.425961266,-0.456060785,-0.596827266,-0.13175745,-0.603656919
05-07-2012,-0.471193853,-0.303528046,-0.36781266,-0.904786911,-0.625807126,-0.42490513,-0.455994193,-0.596659873,-0.130413357,-0.604760908
06-07-2012,-0.471037493,-0.302194857,-0.367739824,-0.904060465,-0.62556391,-0.423840108,-0.45592681,-0.59647137,-0.128955823,-0.60587789
09-07-2012,-0.470849558,-0.30068,-0.367687715,-0.903332222,-0.625309471,-0.422765713,-0.455858031,-0.596255896,-0.127373119,-0.607004472
10-07-2012,-0.470635186,-0.298990069,-0.367641745,-0.902601884,-0.625039504,-0.421684071,-0.455787723,-0.596011402,-0.125680319,-0.608139243
11-07-2012,-0.470381917,-0.297112144,-0.367601935,-0.901861882,-0.624747998,-0.420601626,-0.455715148,-0.595733946,-0.123872191,-0.609273324
12-07-2012,-0.470092119,-0.295050873,-0.367582761,-0.901115765,-0.624431917,-0.419520532,-0.455640262,-0.595426437,-0.121944787,-0.610404362
13-07-2012,-0.469761173,-0.292806385,-0.367565631,-0.900364002,-0.624086523,-0.418443494,-0.455562734,-0.595085986,-0.119896789,-0.611530016
16-07-2012,-0.469395369,-0.29038409,-0.367553828,-0.899606584,-0.623709569,-0.417374015,-0.455482754,-0.594713251,-0.117738491,-0.612648847
17-07-2012,-0.468998059,-0.287786697,-0.367567973,-0.898845154,-0.623298812,-0.416315135,-0.455400437,-0.59430487,-0.115472238,-0.613759146
18-07-2012,-0.46858004,-0.285029004,-0.367582562,-0.898078428,-0.622853008,-0.415271034,-0.455315764,-0.593864618,-0.113111404,-0.614860307
19-07-2012,-0.468156109,-0.282127795,-0.367600672,-0.89730778,-0.622372433,-0.414247152,-0.455229616,-0.593398433,-0.110675826,-0.615949955
20-07-2012,-0.467731226,-0.279102926,-0.367623954,-0.896532586,-0.621856818,-0.413247368,-0.455142044,-0.592908569,-0.108189378,-0.617025871
23-07-2012,-0.467307876,-0.275955325,-0.367659169,-0.895754951,-0.621304907,-0.412274571,-0.455052509,-0.5923913,-0.105650209,-0.618079627
24-07-2012,-0.466888813,-0.272694145,-0.367712958,-0.894974083,-0.620717064,-0.411331467,-0.454961364,-0.591844354,-0.103062041,-0.619109004
25-07-2012,-0.46648366,-0.269331395,-0.367777251,-0.894194736,-0.62009492,-0.410420499,-0.454868821,-0.591271244,-0.100433143,-0.620111349
26-07-2012,-0.466097264,-0.265880056,-0.36785124,-0.893416707,-0.619439278,-0.409542798,-0.454775147,-0.590670526,-0.097759421,-0.621084029
27-07-2012,-0.465737688,-0.262351703,-0.367934124,-0.892638081,-0.618753023,-0.408701841,-0.454680516,-0.590044178,-0.095048654,-0.622024906
30-07-2012,-0.465418756,-0.258776048,-0.368028755,-0.891864435,-0.618040441,-0.407900557,-0.454585434,-0.589396379,-0.0923146,-0.622933454
31-07-2012,-0.465145158,-0.255164548,-0.368134272,-0.891096114,-0.617304369,-0.407139562,-0.45449004,-0.588728276,-0.089561788,-0.623808818
01-08-2012,-0.46492716,-0.251530616,-0.368249769,-0.890337451,-0.61654959,-0.406418917,-0.454394785,-0.58804328,-0.086802516,-0.62465028
02-08-2012,-0.464778473,-0.247895957,-0.368374323,-0.889592216,-0.615780726,-0.405738405,-0.454299851,-0.587346787,-0.084047567,-0.625458813
03-08-2012,-0.464707336,-0.244276328,-0.368514301,-0.888861267,-0.615002017,-0.40509741,-0.454205475,-0.586638904,-0.081300609,-0.626233173
06-08-2012,-0.464723198,-0.240687621,-0.368661485,-0.888145503,-0.614218446,-0.404496915,-0.454111922,-0.585923831,-0.078570589,-0.626972584
07-08-2012,-0.464840853,-0.237158134,-0.368821606,-0.887450144,-0.613435854,-0.403935143,-0.454019817,-0.585205459,-0.075867969,-0.627676398
08-08-2012,-0.465071356,-0.233709088,-0.368992323,-0.886784345,-0.612661783,-0.40341304,-0.453929649,-0.584489933,-0.073214442,-0.628345753
09-08-2012,-0.465419099,-0.230347236,-0.369175618,-0.886152328,-0.611899673,-0.402928734,-0.453841654,-0.583779789,-0.070611041,-0.628984145
10-08-2012,-0.46588482,-0.227070475,-0.369370523,-0.88555344,-0.611153399,-0.402479957,-0.453756498,-0.583076858,-0.068062555,-0.629589502
13-08-2012,-0.466475058,-0.223890934,-0.36957536,-0.88498713,-0.610427212,-0.402065495,-0.453674168,-0.582383226,-0.065570799,-0.630161964
14-08-2012,-0.467190484,-0.220816586,-0.369797956,-0.884453347,-0.609724465,-0.401683829,-0.453595091,-0.581699364,-0.063144115,-0.630701093
15-08-2012,-0.468029218,-0.217854354,-0.370022046,-0.883949937,-0.609049041,-0.401333658,-0.453519283,-0.581028131,-0.060788309,-0.631207192
16-08-2012,-0.46899362,-0.215016803,-0.370247499,-0.883477017,-0.608406225,-0.401013552,-0.453446986,-0.58037541,-0.058508617,-0.631683435
17-08-2012,-0.470094387,-0.212324701,-0.370479358,-0.883036372,-0.607801569,-0.400722414,-0.453378884,-0.579747935,-0.056318838,-0.632131006
20-08-2012,-0.471333697,-0.20979145,-0.370711748,-0.88262926,-0.60723938,-0.400459195,-0.453315222,-0.579149679,-0.054233536,-0.632554024
21-08-2012,-0.472715385,-0.207426563,-0.370953477,-0.882255581,-0.606724153,-0.400222912,-0.453256467,-0.578583525,-0.052257828,-0.632956029
22-08-2012,-0.474236042,-0.205230375,-0.371208936,-0.881914943,-0.60625767,-0.400012662,-0.453202714,-0.578046649,-0.050390712,-0.633339587
23-08-2012,-0.475889827,-0.203202723,-0.371472277,-0.881608982,-0.605842972,-0.399827322,-0.453154173,-0.577540269,-0.048639668,-0.633705683
24-08-2012,-0.477665635,-0.201341703,-0.371737122,-0.881336365,-0.605480963,-0.39966378,-0.453110637,-0.577064525,-0.046996813,-0.634055092
27-08-2012,-0.479560372,-0.199686495,-0.372005507,-0.881102594,-0.60517308,-0.399521556,-0.453072695,-0.576625559,-0.045466881,-0.634391345
28-08-2012,-0.481571366,-0.198237852,-0.372278279,-0.880908077,-0.604919337,-0.399399729,-0.453040302,-0.576225625,-0.044057244,-0.634719237
29-08-2012,-0.483700994,-0.197006935,-0.372555633,-0.880755137,-0.604719939,-0.399295836,-0.453013599,-0.57586742,-0.042772428,-0.6350414
30-08-2012,-0.485945455,-0.195997631,-0.372829795,-0.880642621,-0.604575876,-0.399209963,-0.452992891,-0.575552984,-0.041618645,-0.635362387
31-08-2012,-0.488292888,-0.195181367,-0.373120752,-0.880565644,-0.604483492,-0.399139248,-0.452977633,-0.575278014,-0.040582904,-0.635683528
04-09-2012,-0.490740775,-0.194554449,-0.373420581,-0.880520552,-0.604442445,-0.399083595,-0.452967717,-0.575041078,-0.039658478,-0.636007398
05-09-2012,-0.493278246,-0.194112678,-0.373722788,-0.880500152,-0.60445142,-0.399041477,-0.452962219,-0.574841678,-0.038843004,-0.636335848
06-09-2012,-0.495898204,-0.193846747,-0.374019485,-0.880503436,-0.604508079,-0.399012,-0.452961199,-0.574677785,-0.038141941,-0.636671119
07-09-2012,-0.498599738,-0.193762419,-0.374310095,-0.880534035,-0.604611054,-0.398996394,-0.452964949,-0.574553231,-0.037563221,-0.637016932
10-09-2012,-0.501366938,-0.193857073,-0.374594101,-0.880585719,-0.604757876,-0.398993263,-0.452973123,-0.57446657,-0.037098516,-0.63737379
11-09-2012,-0.504181573,-0.194125337,-0.374884121,-0.880655715,-0.604943749,-0.39900025,-0.452985631,-0.574414242,-0.036740737,-0.637744304
12-09-2012,-0.507035603,-0.194551523,-0.375175905,-0.880740207,-0.60516467,-0.399016802,-0.453002426,-0.574393488,-0.036486578,-0.638133249
13-09-2012,-0.509920771,-0.195120937,-0.37546303,-0.880830841,-0.605416751,-0.399042324,-0.453023548,-0.574401894,-0.03632895,-0.638544165
14-09-2012,-0.51283331,-0.195838822,-0.375744892,-0.880928969,-0.605698484,-0.399076788,-0.453049083,-0.574443225,-0.036279905,-0.638979817
17-09-2012,-0.515769404,-0.196704028,-0.376025864,-0.881035502,-0.606007898,-0.399121193,-0.453078979,-0.574518882,-0.036339706,-0.639441826
18-09-2012,-0.51871833,-0.197695,-0.376298873,-0.881149009,-0.606340457,-0.399175307,-0.453112824,-0.574625783,-0.036510383,-0.639933338
19-09-2012,-0.521676079,-0.198800381,-0.376558852,-0.881267499,-0.606691648,-0.399237807,-0.453150901,-0.574760721,-0.036792946,-0.640453142
20-09-2012,-0.52463064,-0.199996598,-0.37680545,-0.881391863,-0.607055651,-0.39930598,-0.453193264,-0.57491889,-0.037180646,-0.641002176
21-09-2012,-0.527575923,-0.201262699,-0.377037603,-0.881518259,-0.607428255,-0.399378663,-0.453239601,-0.575095694,-0.037657602,-0.641579773
24-09-2012,-0.530505578,-0.202579663,-0.377254589,-0.881644052,-0.607806468,-0.399454013,-0.453290014,-0.575289396,-0.038219349,-0.642187291
25-09-2012,-0.53340973,-0.203925275,-0.377455718,-0.881767106,-0.608186699,-0.399529135,-0.45334436,-0.575494056,-0.038857445,-0.642823358
26-09-2012,-0.536279804,-0.205269298,-0.377640314,-0.881884028,-0.608563885,-0.399602853,-0.453402106,-0.575698664,-0.03955255,-0.643485462
27-09-2012,-0.53911452,-0.206593323,-0.377807749,-0.881994581,-0.608936348,-0.399673623,-0.453462872,-0.575901482,-0.040298717,-0.644173394
28-09-2012,-0.541917196,-0.207887794,-0.377959618,-0.882100439,-0.609303882,-0.399741283,-0.453526879,-0.57610182,-0.04110011,-0.644888329
01-10-2012,-0.544684619,-0.209143058,-0.37809165,-0.882200683,-0.609664412,-0.399803478,-0.453594301,-0.576295865,-0.041946479,-0.645631344
02-10-2012,-0.547415771,-0.210340432,-0.378199573,-0.882292093,-0.610016201,-0.399857693,-0.453664876,-0.57648054,-0.042819512,-0.646400924
03-10-2012,-0.550105424,-0.211454472,-0.37829153,-0.882370802,-0.61035734,-0.39990063,-0.453738353,-0.576648063,-0.043695448,-0.647195298
04-10-2012,-0.552747243,-0.212470312,-0.378355181,-0.882432642,-0.610685488,-0.399929603,-0.453814421,-0.57679027,-0.04456511,-0.648012188
05-10-2012,-0.555335614,-0.213381426,-0.378399386,-0.882476215,-0.610999386,-0.399941949,-0.453893624,-0.576906224,-0.045421368,-0.648850948
08-10-2012,-0.557868363,-0.214177041,-0.378413309,-0.882501163,-0.61129858,-0.399934391,-0.453975456,-0.576994558,-0.046255509,-0.649709427
09-10-2012,-0.560345856,-0.214844525,-0.37840664,-0.882508551,-0.611582889,-0.399902463,-0.454059814,-0.577052732,-0.047052652,-0.650586646
10-10-2012,-0.562758408,-0.215358126,-0.378378786,-0.882495243,-0.611850297,-0.399840799,-0.454146182,-0.577071824,-0.04779679,-0.651479877
11-10-2012,-0.565100302,-0.215696909,-0.378331333,-0.882459058,-0.612099831,-0.399744213,-0.454234029,-0.577046692,-0.048479338,-0.65238549
12-10-2012,-0.567372502,-0.215855885,-0.37826072,-0.882402383,-0.612332293,-0.399606996,-0.454323413,-0.576976748,-0.049085977,-0.653302639
15-10-2012,-0.569563891,-0.215812967,-0.378167753,-0.882324242,-0.612547371,-0.399424217,-0.454414044,-0.576858797,-0.049608575,-0.654224752
16-10-2012,-0.571679815,-0.215566221,-0.378051741,-0.882217415,-0.612745911,-0.399191255,-0.45450607,-0.576694725,-0.050048214,-0.655149897
17-10-2012,-0.573728623,-0.215123323,-0.3779232,-0.882083125,-0.612931681,-0.398904362,-0.454599906,-0.576487699,-0.050404736,-0.656075736
18-10-2012,-0.575703412,-0.214488739,-0.37778138,-0.881919658,-0.613104409,-0.398554811,-0.454695332,-0.57623569,-0.050680106,-0.657000235
19-10-2012,-0.577606869,-0.213661056,-0.377625407,-0.881727605,-0.613265044,-0.398138828,-0.454791856,-0.575941532,-0.050868576,-0.657919584
22-10-2012,-0.579437264,-0.212640985,-0.377454376,-0.881504579,-0.613412314,-0.397652294,-0.454888463,-0.57560168,-0.05095964,-0.658827999
23-10-2012,-0.581200792,-0.211429932,-0.377270173,-0.881253678,-0.613546659,-0.397092636,-0.454985077,-0.575217628,-0.050959186,-0.659723128
24-10-2012,-0.582898471,-0.210031852,-0.377071624,-0.880975704,-0.61366393,-0.396454932,-0.455082034,-0.57479023,-0.050865196,-0.660602906
25-10-2012,-0.584525073,-0.208446733,-0.376847639,-0.880667529,-0.61376129,-0.395735936,-0.455178808,-0.574316473,-0.050663832,-0.661462775
26-10-2012,-0.586084653,-0.206686251,-0.376606877,-0.88033157,-0.613838298,-0.394932871,-0.455275251,-0.573798986,-0.050355463,-0.662300525
31-10-2012,-0.587575945,-0.204742471,-0.376347329,-0.879962084,-0.613893085,-0.394041916,-0.455370901,-0.573239405,-0.049950503,-0.663112013
01-11-2012,-0.588996378,-0.202616319,-0.376066216,-0.879559204,-0.613924563,-0.393061212,-0.455465472,-0.572634818,-0.049446744,-0.663894709
02-11-2012,-0.590355826,-0.200324327,-0.375755397,-0.879125596,-0.613933858,-0.391988973,-0.455559437,-0.571992623,-0.048853459,-0.664647041
05-11-2012,-0.591650199,-0.197859377,-0.375409883,-0.878659302,-0.613918591,-0.390823761,-0.455652622,-0.571310378,-0.048167797,-0.665365854
06-11-2012,-0.59287991,-0.195239089,-0.375042505,-0.878158812,-0.613879539,-0.389565075,-0.455745518,-0.570594278,-0.047400126,-0.666049411
